group_id,event,ambiguousflag,track_id,filename,video,datetime,tagid,mergethreshold,eventid
234,entering,o,8603,5second/track_08603_5s.png,27_02_R_190808120000.cfr.mp4,26:47.6,527,5s,527__8603
235,exiting,o,4706,5second/track_04706_5s.png,29_02_R_190808140000.cfr.mp4,18:05.6,527,5s,527__4706
236,entering,o,11846,5second/track_11846_5s.png,30_02_R_190808150000.cfr.mp4,34:55.2,527,5s,527__11846
237,exiting,o,6265,5second/track_06265_5s.png,31_02_R_190808160000.cfr.mp4,14:18.0,527,5s,527__6265
238,x,x,9598,5second/track_09598_5s.png,28_02_R_190808130000.cfr.mp4,36:18.4,541,5s,541__9598
239,x,x,12985,5second/track_12985_5s.png,2_02_R_190807120000.cfr.mp4,51:58.8,556,5s,556__12985
240,entering,o,2489,5second/track_02489_5s.png,6_02_R_190807160000.cfr.mp4,08:49.9,556,5s,556__2489
241,exiting,o,14221,5second/track_14221_5s.png,30_02_R_190808150000.cfr.mp4,40:56.2,560,5s,560__14221
242,exiting,o,4202,5second/track_04202_5s.png,2_02_R_190807120000.cfr.mp4,14:58.8,566,5s,566__4202
243,entering,o,4407,5second/track_04407_5s.png,2_02_R_190807120000.cfr.mp4,15:32.2,566,5s,566__4407
244,exiting,o,3809,5second/track_03809_5s.png,31_02_R_190808160000.cfr.mp4,09:42.0,567,5s,567__3809
245,entering,o,4832,5second/track_04832_5s.png,31_02_R_190808160000.cfr.mp4,11:42.6,567,5s,567__4832
246,entering,o,3215,5second/track_03215_5s.png,26_02_R_190808110000.cfr.mp4,09:54.3,568,5s,568__3215
247,exiting,o,16646,5second/track_16646_5s.png,26_02_R_190808110000.cfr.mp4,58:40.5,568,5s,568__16646
248,entering,o,4796,5second/track_04796_5s.png,28_02_R_190808130000.cfr.mp4,19:03.6,568,5s,568__4796
249,exiting,o,9912,5second/track_09912_5s.png,29_02_R_190808140000.cfr.mp4,36:14.6,568,5s,568__9912
250,entering,o,11077,5second/track_11077_5s.png,29_02_R_190808140000.cfr.mp4,40:44.2,568,5s,568__11077
251,exiting-entering,o,5902,5second/track_05902_5s.png,3_02_R_190807130000.cfr.mp4,35:43.3,572,5s,572__5902
252,exiting-entering,o,10122,5second/track_10122_5s.png,3_02_R_190807130000.cfr.mp4,54:49.3,572,5s,572__10122_10128_10160
253,exiting-entering,o,10238,5second/track_10238_5s.png,3_02_R_190807130000.cfr.mp4,55:25.1,572,5s,572__10238
254,x,x,10331,5second/track_10331_5s.png,3_02_R_190807130000.cfr.mp4,55:53.4,572,5s,572__10331
255,exiting,o,1983,5second/track_01983_5s.png,26_02_R_190808110000.cfr.mp4,06:02.0,572,5s,572__1983
256,x,x,2113,5second/track_02113_5s.png,26_02_R_190808110000.cfr.mp4,06:21.0,572,5s,572__2113
257,entering,o,2351,5second/track_02351_5s.png,26_02_R_190808110000.cfr.mp4,07:07.4,572,5s,572__2351
258,exiting,o,6115,5second/track_06115_5s.png,31_02_R_190808160000.cfr.mp4,13:58.1,575,5s,575__6115
259,exiting,o,26956,5second/track_26956_5s.png,31_02_R_190808160000.cfr.mp4,58:35.6,575,5s,575__26956
260,exiting,o,12321,5second/track_12321_5s.png,5_02_R_190807150000.cfr.mp4,44:17.0,583,5s,583__12321
261,entering,o,17687,5second/track_17687_5s.png,31_02_R_190808160000.cfr.mp4,32:16.9,583,5s,583__17687
262,exiting,o,11548,5second/track_11548_5s.png,1_02_R_190807110000.cfr.mp4,49:06.0,586,5s,586__11548
263,exiting,o,4275,5second/track_04275_5s.png,3_02_R_190807130000.cfr.mp4,27:34.2,586,5s,586__4275
264,exiting,o,3296,5second/track_03296_5s.png,4_02_R_190807140000.cfr.mp4,16:17.1,586,5s,586__3296
265,x,x,5620,5second/track_05620_5s.png,1_02_R_190807110000.cfr.mp4,07:01.5,607,5s,607__1994_5620
266,entering,o,5329,5second/track_05329_5s.png,5_02_R_190807150000.cfr.mp4,19:03.3,607,5s,607__5329
267,exiting,o,7190,5second/track_07190_5s.png,5_02_R_190807150000.cfr.mp4,24:59.4,607,5s,607__7190
268,entering,o,6100,5second/track_06100_5s.png,26_02_R_190808110000.cfr.mp4,18:54.8,607,5s,607__6100
269,exiting,o,7188,5second/track_07188_5s.png,26_02_R_190808110000.cfr.mp4,22:19.8,607,5s,607__7188
270,exiting,o,5279,5second/track_05279_5s.png,27_02_R_190808120000.cfr.mp4,17:53.7,607,5s,607__5279
271,entering,o,3434,5second/track_03434_5s.png,28_02_R_190808130000.cfr.mp4,13:26.7,607,5s,607__3434
272,exiting,o,4762,5second/track_04762_5s.png,28_02_R_190808130000.cfr.mp4,18:52.2,607,5s,607__4762
273,x,x,8709,5second/track_08709_5s.png,29_02_R_190808140000.cfr.mp4,32:30.7,607,5s,607__8709
274,exiting,o,11200,5second/track_11200_5s.png,29_02_R_190808140000.cfr.mp4,41:15.8,607,5s,607__11200
275,entering,o,19660,5second/track_19660_5s.png,30_02_R_190808150000.cfr.mp4,55:42.0,607,5s,607__19660
276,exiting,o,5352,5second/track_05352_5s.png,31_02_R_190808160000.cfr.mp4,12:40.1,607,5s,607__5352
277,exiting,o,14103,5second/track_14103_5s.png,5_02_R_190807150000.cfr.mp4,51:31.6,608,5s,608__14103
278,exiting,o,14039,5second/track_14039_5s.png,6_02_R_190807160000.cfr.mp4,47:12.6,608,5s,608__14039
279,entering,o,18212,5second/track_18212_5s.png,6_02_R_190807160000.cfr.mp4,57:39.9,608,5s,608__18212
280,exiting-entering,o,18699,5second/track_18699_5s.png,6_02_R_190807160000.cfr.mp4,59:01.8,608,5s,608__18699
281,exiting,o,274,5second/track_00274_5s.png,31_02_R_190808160000.cfr.mp4,00:52.7,608,5s,608__274
282,exiting,o,7587,5second/track_07587_5s.png,1_02_R_190807110000.cfr.mp4,32:10.3,609,5s,609__7587
283,exiting,o,4458,5second/track_04458_5s.png,2_02_R_190807120000.cfr.mp4,15:51.2,609,5s,609__4458
284,exiting,o,3414,5second/track_03414_5s.png,4_02_R_190807140000.cfr.mp4,16:40.4,609,5s,609__3414
285,exiting,o,6628,5second/track_06628_5s.png,30_02_R_190808150000.cfr.mp4,19:06.7,609,5s,609__6628
286,exiting,o,6628,5second/track_06628_5s.png,26_02_R_190808110000.cfr.mp4,20:24.4,611,5s,611__6628
287,entering,o,17410,5second/track_17410_5s.png,27_02_R_190808120000.cfr.mp4,56:22.3,611,5s,611__17410
288,exiting-entering,o,969,5second/track_00969_5s.png,27_02_R_190808120000.cfr.mp4,04:14.5,618,5s,618__969_997_1016_1056_1086
289,exiting-entering,o,16576,5second/track_16576_5s.png,28_02_R_190808130000.cfr.mp4,59:59.8,618,5s,618__16576
290,exiting-entering,o,11757,5second/track_11757_5s.png,29_02_R_190808140000.cfr.mp4,43:57.6,618,5s,618__11757
291,entering,o,1315,5second/track_01315_5s.png,30_02_R_190808150000.cfr.mp4,04:12.0,618,5s,618__1315_1375
292,exiting-entering,o,3509,5second/track_03509_5s.png,30_02_R_190808150000.cfr.mp4,10:25.3,618,5s,618__3509
293,exiting-entering,o,16093,5second/track_16093_5s.png,30_02_R_190808150000.cfr.mp4,46:07.6,618,5s,618__16093
294,exiting-entering,o,20309,5second/track_20309_5s.png,30_02_R_190808150000.cfr.mp4,57:35.9,618,5s,618__20309
295,entering,o,11173,5second/track_11173_5s.png,31_02_R_190808160000.cfr.mp4,21:15.6,618,5s,618__11173
296,entering-exiting,o,4811,5second/track_04811_5s.png,1_02_R_190807110000.cfr.mp4,19:43.1,629,5s,629__4811
297,entering,o,6898,5second/track_06898_5s.png,2_02_R_190807120000.cfr.mp4,24:37.0,629,5s,629__6898
298,exiting-entering,o,14357,5second/track_14357_5s.png,4_02_R_190807140000.cfr.mp4,56:35.2,629,5s,629__14357
299,exiting,o,2742,5second/track_02742_5s.png,26_02_R_190808110000.cfr.mp4,08:29.3,629,5s,629__2742
300,exiting,o,4957,5second/track_04957_5s.png,27_02_R_190808120000.cfr.mp4,16:50.9,629,5s,629__4957
301,exiting,o,15388,5second/track_15388_5s.png,28_02_R_190808130000.cfr.mp4,55:02.3,629,5s,629__15388
302,entering,o,6393,5second/track_06393_5s.png,29_02_R_190808140000.cfr.mp4,24:57.2,629,5s,629__6393
303,exiting,o,366,5second/track_00366_5s.png,31_02_R_190808160000.cfr.mp4,01:10.5,646,5s,646__366
304,exiting,o,9562,5second/track_09562_5s.png,2_02_R_190807120000.cfr.mp4,36:50.2,668,5s,668__9562
305,exiting,o,7041,5second/track_07041_5s.png,26_02_R_190808110000.cfr.mp4,21:55.0,668,5s,668__7041_7082
306,entering,o,7263,5second/track_07263_5s.png,26_02_R_190808110000.cfr.mp4,22:53.6,668,5s,668__7263_7286
307,exiting-entering,o,7780,5second/track_07780_5s.png,26_02_R_190808110000.cfr.mp4,24:45.1,668,5s,668__7780_7798
308,x,x,7882,5second/track_07882_5s.png,26_02_R_190808110000.cfr.mp4,24:55.0,668,5s,668__7882
309,exiting,o,7916,5second/track_07916_5s.png,26_02_R_190808110000.cfr.mp4,25:43.3,668,5s,668__7916
310,entering,o,8156,5second/track_08156_5s.png,26_02_R_190808110000.cfr.mp4,26:06.5,668,5s,668__8156
311,exiting-entering,o,8287,5second/track_08287_5s.png,26_02_R_190808110000.cfr.mp4,26:49.2,668,5s,668__8287
312,exiting-entering,o,15370,5second/track_15370_5s.png,26_02_R_190808110000.cfr.mp4,54:10.1,668,5s,668__15370
313,exiting,o,16435,5second/track_16435_5s.png,26_02_R_190808110000.cfr.mp4,57:49.0,668,5s,668__16435
314,exiting,o,15185,5second/track_15185_5s.png,28_02_R_190808130000.cfr.mp4,54:36.0,668,5s,668__15185
315,exiting,o,9138,5second/track_09138_5s.png,30_02_R_190808150000.cfr.mp4,27:35.6,668,5s,668__9138
316,exiting,o,19323,5second/track_19323_5s.png,31_02_R_190808160000.cfr.mp4,35:49.5,668,5s,668__19323
317,exiting,o,13334,5second/track_13334_5s.png,6_02_R_190807160000.cfr.mp4,45:23.4,670,5s,670__13334
318,exiting,o,323,5second/track_00323_5s.png,29_02_R_190808140000.cfr.mp4,01:28.8,670,5s,670__323
319,entering,o,720,5second/track_00720_5s.png,29_02_R_190808140000.cfr.mp4,02:55.3,670,5s,670__720
320,exiting,o,2333,5second/track_02333_5s.png,6_02_R_190807160000.cfr.mp4,08:17.4,673,5s,673__2333
321,exiting,o,13761,5second/track_13761_5s.png,1_02_R_190807110000.cfr.mp4,59:25.5,677,5s,677__13761
322,x,x,6766,5second/track_06766_5s.png,4_02_R_190807140000.cfr.mp4,49:53.0,677,5s,677__6766_12311
323,entering-exiting,o,2900,5second/track_02900_5s.png,26_02_R_190808110000.cfr.mp4,08:58.0,677,5s,677__2900
324,exiting,o,9637,5second/track_09637_5s.png,26_02_R_190808110000.cfr.mp4,31:45.4,677,5s,677__9637
325,exiting-entering,o,11175,5second/track_11175_5s.png,26_02_R_190808110000.cfr.mp4,37:47.9,677,5s,677__11175
326,exiting-entering,o,7250,5second/track_07250_5s.png,27_02_R_190808120000.cfr.mp4,23:07.3,677,5s,677__7250
327,exiting-entering,o,8810,5second/track_08810_5s.png,27_02_R_190808120000.cfr.mp4,27:25.0,677,5s,677__8810
328,x,x,9577,5second/track_09577_5s.png,29_02_R_190808140000.cfr.mp4,34:59.9,677,5s,677__9577
329,exiting,o,6344,5second/track_06344_5s.png,30_02_R_190808150000.cfr.mp4,18:26.2,677,5s,677__6344
330,exiting-entering,o,6803,5second/track_06803_5s.png,4_02_R_190807140000.cfr.mp4,30:28.0,683,5s,683__6803
331,exiting,o,504,5second/track_00504_5s.png,1_02_R_190807110000.cfr.mp4,01:58.6,693,5s,693__504
332,entering,o,640,5second/track_00640_5s.png,1_02_R_190807110000.cfr.mp4,02:30.7,693,5s,693__640
333,x,x,712,5second/track_00712_5s.png,1_02_R_190807110000.cfr.mp4,02:41.2,693,5s,693__712_718
334,x,x,13526,5second/track_13526_5s.png,1_02_R_190807110000.cfr.mp4,58:12.1,693,5s,693__13526
335,exiting-entering,o,13598,5second/track_13598_5s.png,1_02_R_190807110000.cfr.mp4,58:32.4,693,5s,693__13598
336,exiting-entering,o,326,5second/track_00326_5s.png,2_02_R_190807120000.cfr.mp4,01:23.4,693,5s,693__326
337,x,x,565,5second/track_00565_5s.png,2_02_R_190807120000.cfr.mp4,02:21.8,693,5s,693__565_568
338,exiting,o,670,5second/track_00670_5s.png,2_02_R_190807120000.cfr.mp4,02:51.8,693,5s,693__670
339,exiting-entering,o,1291,5second/track_01291_5s.png,2_02_R_190807120000.cfr.mp4,05:19.4,693,5s,693__1291_1334
340,x,x,8193,5second/track_08193_5s.png,3_02_R_190807130000.cfr.mp4,45:51.3,693,5s,693__8193
341,entering,o,8345,5second/track_08345_5s.png,3_02_R_190807130000.cfr.mp4,46:22.7,693,5s,693__8345
342,exiting-entering,o,8439,5second/track_08439_5s.png,3_02_R_190807130000.cfr.mp4,46:48.9,693,5s,693__8439_8463
343,exiting-entering,o,8537,5second/track_08537_5s.png,3_02_R_190807130000.cfr.mp4,47:30.9,693,5s,693__8537
344,x,x,8755,5second/track_08755_5s.png,3_02_R_190807130000.cfr.mp4,47:58.7,693,5s,693__8755
345,exiting-entering,o,9058,5second/track_09058_5s.png,3_02_R_190807130000.cfr.mp4,49:31.4,693,5s,693__9058
346,exiting-entering,o,9175,5second/track_09175_5s.png,3_02_R_190807130000.cfr.mp4,50:19.3,693,5s,693__9175
347,exiting-entering,o,9417,5second/track_09417_5s.png,3_02_R_190807130000.cfr.mp4,51:02.5,693,5s,693__9417_9471
348,exiting-entering,o,9854,5second/track_09854_5s.png,3_02_R_190807130000.cfr.mp4,52:53.3,693,5s,693__9854
349,exiting,o,14758,5second/track_14758_5s.png,6_02_R_190807160000.cfr.mp4,49:10.5,699,5s,699__14758
350,exiting,o,14430,5second/track_14430_5s.png,26_02_R_190808110000.cfr.mp4,50:27.5,699,5s,699__14430
351,entering-exiting,o,14499,5second/track_14499_5s.png,26_02_R_190808110000.cfr.mp4,50:48.9,699,5s,699__14499
352,x,x,14567,5second/track_14567_5s.png,26_02_R_190808110000.cfr.mp4,50:58.6,699,5s,699__14567_14584
353,entering,o,13524,5second/track_13524_5s.png,29_02_R_190808140000.cfr.mp4,50:03.8,699,5s,699__13524
354,entering,o,10867,5second/track_10867_5s.png,1_02_R_190807110000.cfr.mp4,46:17.4,700,5s,700__10867
355,exiting,o,951,5second/track_00951_5s.png,26_02_R_190808110000.cfr.mp4,02:56.9,700,5s,700__951
356,entering,o,10484,5second/track_10484_5s.png,27_02_R_190808120000.cfr.mp4,32:01.5,700,5s,700__10484
357,exiting,o,11548,5second/track_11548_5s.png,27_02_R_190808120000.cfr.mp4,35:16.1,700,5s,700__11548
358,exiting,o,4684,5second/track_04684_5s.png,28_02_R_190808130000.cfr.mp4,18:24.0,700,5s,700__4684
359,exiting,o,5450,5second/track_05450_5s.png,29_02_R_190808140000.cfr.mp4,21:05.5,700,5s,700__5450
360,exiting,o,4721,5second/track_04721_5s.png,30_02_R_190808150000.cfr.mp4,13:58.0,700,5s,700__4721
361,exiting,o,1852,5second/track_01852_5s.png,1_02_R_190807110000.cfr.mp4,06:51.8,704,5s,704__1852
362,x,x,8095,5second/track_08095_5s.png,5_02_R_190807150000.cfr.mp4,27:44.8,704,5s,704__8095
363,exiting,o,228,5second/track_00228_5s.png,26_02_R_190808110000.cfr.mp4,00:39.4,704,5s,704__228
364,exiting,o,12450,5second/track_12450_5s.png,26_02_R_190808110000.cfr.mp4,42:40.7,704,5s,704__12450
365,exiting,o,6136,5second/track_06136_5s.png,29_02_R_190808140000.cfr.mp4,24:08.9,704,5s,704__6136
366,exiting,o,18647,5second/track_18647_5s.png,30_02_R_190808150000.cfr.mp4,52:59.8,704,5s,704__18647
367,x,x,6375,5second/track_06375_5s.png,2_02_R_190807120000.cfr.mp4,23:33.2,705,5s,705__6375
368,exiting-entering,o,7730,5second/track_07730_5s.png,4_02_R_190807140000.cfr.mp4,33:55.8,709,5s,709__7730
369,entering,o,1972,5second/track_01972_5s.png,1_02_R_190807110000.cfr.mp4,07:20.6,730,5s,730__1972
370,x,x,9809,5second/track_09809_5s.png,1_02_R_190807110000.cfr.mp4,41:45.9,730,5s,730__9809_9830
371,exiting-entering,o,9967,5second/track_09967_5s.png,1_02_R_190807110000.cfr.mp4,42:36.0,730,5s,730__9967
372,exiting,o,6239,5second/track_06239_5s.png,4_02_R_190807140000.cfr.mp4,28:28.6,730,5s,730__6239
373,exiting,o,14513,5second/track_14513_5s.png,6_02_R_190807160000.cfr.mp4,48:30.9,733,5s,733__14513
374,entering,o,15057,5second/track_15057_5s.png,6_02_R_190807160000.cfr.mp4,49:57.3,733,5s,733__15057
375,exiting,o,10055,5second/track_10055_5s.png,1_02_R_190807110000.cfr.mp4,42:57.2,735,5s,735__10055
376,exiting-entering,o,5712,5second/track_05712_5s.png,29_02_R_190808140000.cfr.mp4,22:18.7,735,5s,735__5712
377,exiting,o,5897,5second/track_05897_5s.png,29_02_R_190808140000.cfr.mp4,23:17.9,735,5s,735__5897
378,x,x,5972,5second/track_05972_5s.png,29_02_R_190808140000.cfr.mp4,23:33.2,735,5s,735__5972_5992
379,complex,o,6028,5second/track_06028_5s.png,29_02_R_190808140000.cfr.mp4,24:15.5,735,5s,735__6028_6052
380,exiting-entering,o,6193,5second/track_06193_5s.png,29_02_R_190808140000.cfr.mp4,24:41.8,735,5s,735__6193_6206
381,exiting-entering,o,6512,5second/track_06512_5s.png,29_02_R_190808140000.cfr.mp4,25:26.9,735,5s,735__6512_6516
382,x,x,6643,5second/track_06643_5s.png,29_02_R_190808140000.cfr.mp4,25:39.3,735,5s,735__6643
383,exiting-entering,o,6714,5second/track_06714_5s.png,29_02_R_190808140000.cfr.mp4,26:01.9,735,5s,735__6714
384,x,x,6805,5second/track_06805_5s.png,29_02_R_190808140000.cfr.mp4,26:10.3,735,5s,735__6805
385,exiting,o,6867,5second/track_06867_5s.png,29_02_R_190808140000.cfr.mp4,27:00.5,735,5s,735__6867_6985_6990
386,entering,o,7025,5second/track_07025_5s.png,29_02_R_190808140000.cfr.mp4,27:18.4,735,5s,735__7025_7027_7050_7060
387,exiting,o,7228,5second/track_07228_5s.png,29_02_R_190808140000.cfr.mp4,27:57.1,735,5s,735__7228
388,x,x,7479,5second/track_07479_5s.png,29_02_R_190808140000.cfr.mp4,28:24.1,735,5s,735__7479
389,entering,o,11035,5second/track_11035_5s.png,31_02_R_190808160000.cfr.mp4,21:04.6,745,5s,745__11035
390,exiting-entering,o,7870,5second/track_07870_5s.png,3_02_R_190807130000.cfr.mp4,43:32.3,753,5s,753__7870
391,exiting,o,16057,5second/track_16057_5s.png,31_02_R_190808160000.cfr.mp4,29:01.2,755,5s,755__16057
392,x,x,2986,5second/track_02986_5s.png,31_02_R_190808160000.cfr.mp4,07:48.3,756,5s,756__2986
393,exiting-entering,o,8284,5second/track_08284_5s.png,30_02_R_190808150000.cfr.mp4,24:39.2,759,5s,759__8284
394,exiting,o,1071,5second/track_01071_5s.png,27_02_R_190808120000.cfr.mp4,04:10.8,771,5s,771__1071
395,entering,o,1537,5second/track_01537_5s.png,27_02_R_190808120000.cfr.mp4,05:44.5,771,5s,771__1537
396,exiting-entering,o,10456,5second/track_10456_5s.png,31_02_R_190808160000.cfr.mp4,20:24.9,773,5s,773__10456
397,exiting,o,14492,5second/track_14492_5s.png,5_02_R_190807150000.cfr.mp4,52:47.8,779,5s,779__14492
398,exiting,o,6219,5second/track_06219_5s.png,26_02_R_190808110000.cfr.mp4,19:18.6,779,5s,779__6219
399,exiting,o,12014,5second/track_12014_5s.png,1_02_R_190807110000.cfr.mp4,51:29.6,793,5s,793__12014
400,exiting-entering,o,10546,5second/track_10546_5s.png,3_02_R_190807130000.cfr.mp4,57:26.3,793,5s,793__10546
401,exiting-entering,o,10674,5second/track_10674_5s.png,3_02_R_190807130000.cfr.mp4,58:05.3,793,5s,793__10674
402,exiting-entering,o,10867,5second/track_10867_5s.png,3_02_R_190807130000.cfr.mp4,59:01.3,793,5s,793__10867
403,exiting,o,11048,5second/track_11048_5s.png,3_02_R_190807130000.cfr.mp4,59:57.1,793,5s,793__11048
404,entering,o,44,5second/track_00044_5s.png,4_02_R_190807140000.cfr.mp4,00:14.2,793,5s,793__44
405,exiting,o,1613,5second/track_01613_5s.png,4_02_R_190807140000.cfr.mp4,08:11.8,793,5s,793__1613
406,entering,o,1947,5second/track_01947_5s.png,4_02_R_190807140000.cfr.mp4,09:35.2,793,5s,793__1947
407,exiting,o,4474,5second/track_04474_5s.png,4_02_R_190807140000.cfr.mp4,21:28.4,793,5s,793__4474
408,entering-exiting,o,4656,5second/track_04656_5s.png,4_02_R_190807140000.cfr.mp4,22:15.9,793,5s,793__4656
409,entering,o,10722,5second/track_10722_5s.png,4_02_R_190807140000.cfr.mp4,44:40.3,793,5s,793__10722
410,exiting,o,13985,5second/track_13985_5s.png,4_02_R_190807140000.cfr.mp4,55:20.2,793,5s,793__13985
411,entering,o,2957,5second/track_02957_5s.png,5_02_R_190807150000.cfr.mp4,09:37.3,793,5s,793__2957
412,entering,o,10832,5second/track_10832_5s.png,5_02_R_190807150000.cfr.mp4,37:45.0,793,5s,793__10832
413,exiting,o,1130,5second/track_01130_5s.png,6_02_R_190807160000.cfr.mp4,04:18.0,793,5s,793__1130
414,exiting,o,1700,5second/track_01700_5s.png,28_02_R_190808130000.cfr.mp4,06:30.8,793,5s,793__1700
415,entering-exiting,o,18895,5second/track_18895_5s.png,30_02_R_190808150000.cfr.mp4,53:49.1,796,5s,796__18895
416,exiting-entering,o,12635,5second/track_12635_5s.png,29_02_R_190808140000.cfr.mp4,47:46.4,798,5s,798__12635
417,exiting-entering,o,16310,5second/track_16310_5s.png,29_02_R_190808140000.cfr.mp4,58:27.3,798,5s,798__16310
418,exiting,o,7860,5second/track_07860_5s.png,2_02_R_190807120000.cfr.mp4,28:48.9,799,5s,799__7860
419,entering,o,9204,5second/track_09204_5s.png,2_02_R_190807120000.cfr.mp4,35:02.1,799,5s,799__9204
420,exiting,o,2657,5second/track_02657_5s.png,4_02_R_190807140000.cfr.mp4,12:47.7,799,5s,799__2657
421,entering,o,2473,5second/track_02473_5s.png,26_02_R_190808110000.cfr.mp4,07:35.2,799,5s,799__2473
422,exiting,o,7922,5second/track_07922_5s.png,26_02_R_190808110000.cfr.mp4,25:08.6,799,5s,799__7922
423,entering,o,3696,5second/track_03696_5s.png,27_02_R_190808120000.cfr.mp4,12:44.9,799,5s,799__3696
424,exiting,o,7075,5second/track_07075_5s.png,27_02_R_190808120000.cfr.mp4,22:42.6,799,5s,799__7075
425,exiting,o,13301,5second/track_13301_5s.png,28_02_R_190808130000.cfr.mp4,47:42.3,799,5s,799__13301
426,exiting,o,215,5second/track_00215_5s.png,30_02_R_190808150000.cfr.mp4,00:36.7,799,5s,799__215
427,entering,o,555,5second/track_00555_5s.png,30_02_R_190808150000.cfr.mp4,01:38.9,799,5s,799__555
428,exiting,o,1657,5second/track_01657_5s.png,30_02_R_190808150000.cfr.mp4,04:52.3,799,5s,799__1657
429,entering,o,23532,5second/track_23532_5s.png,31_02_R_190808160000.cfr.mp4,47:55.3,799,5s,799__23532
430,exiting,o,26448,5second/track_26448_5s.png,31_02_R_190808160000.cfr.mp4,56:48.3,799,5s,799__26448
431,exiting,o,13226,5second/track_13226_5s.png,31_02_R_190808160000.cfr.mp4,24:04.7,800,5s,800__13226
432,x,x,24730,5second/track_24730_5s.png,31_02_R_190808160000.cfr.mp4,51:40.5,803,5s,803__24730
433,exiting,o,13083,5second/track_13083_5s.png,1_02_R_190807110000.cfr.mp4,56:05.0,811,5s,811__13083
434,exiting,o,7032,5second/track_07032_5s.png,3_02_R_190807130000.cfr.mp4,39:20.8,811,5s,811__7032
435,exiting,o,3785,5second/track_03785_5s.png,30_02_R_190808150000.cfr.mp4,11:03.2,813,5s,813__3785
436,entering,o,4013,5second/track_04013_5s.png,30_02_R_190808150000.cfr.mp4,11:44.9,813,5s,813__4013
437,exiting-entering,o,11193,5second/track_11193_5s.png,2_02_R_190807120000.cfr.mp4,44:39.0,821,5s,821__11193
438,exiting-entering,o,15953,5second/track_15953_5s.png,5_02_R_190807150000.cfr.mp4,58:01.4,821,5s,821__15953
439,exiting,o,309,5second/track_00309_5s.png,31_02_R_190808160000.cfr.mp4,00:57.3,821,5s,821__309
440,exiting,o,10543,5second/track_10543_5s.png,3_02_R_190807130000.cfr.mp4,57:13.1,823,5s,823__10543
441,exiting,o,10010,5second/track_10010_5s.png,26_02_R_190808110000.cfr.mp4,33:11.2,823,5s,823__10010
442,exiting,o,15414,5second/track_15414_5s.png,27_02_R_190808120000.cfr.mp4,47:57.1,823,5s,823__15414
443,exiting,o,3835,5second/track_03835_5s.png,29_02_R_190808140000.cfr.mp4,14:44.2,823,5s,823__3835
444,exiting-entering,o,8704,5second/track_08704_5s.png,30_02_R_190808150000.cfr.mp4,26:11.8,831,5s,831__8704
445,exiting,o,201,5second/track_00201_5s.png,31_02_R_190808160000.cfr.mp4,00:36.8,831,5s,831__201
446,entering-exiting,o,248,5second/track_00248_5s.png,31_02_R_190808160000.cfr.mp4,00:46.9,831,5s,831__248
447,entering-exiting,o,5517,5second/track_05517_5s.png,27_02_R_190808120000.cfr.mp4,18:46.9,836,5s,836__5517
448,exiting,o,10358,5second/track_10358_5s.png,30_02_R_190808150000.cfr.mp4,30:45.2,836,5s,836__10358
449,exiting,o,18850,5second/track_18850_5s.png,30_02_R_190808150000.cfr.mp4,53:31.8,841,5s,841__18850
450,entering,o,9610,5second/track_09610_5s.png,1_02_R_190807110000.cfr.mp4,40:47.3,845,5s,845__9610
451,exiting,o,13706,5second/track_13706_5s.png,1_02_R_190807110000.cfr.mp4,59:09.5,845,5s,845__13706
452,exiting,o,1439,5second/track_01439_5s.png,4_02_R_190807140000.cfr.mp4,07:23.5,845,5s,845__1439
453,entering,o,10797,5second/track_10797_5s.png,26_02_R_190808110000.cfr.mp4,36:26.9,845,5s,845__10797
454,exiting,o,16566,5second/track_16566_5s.png,26_02_R_190808110000.cfr.mp4,58:19.5,845,5s,845__16566
455,exiting,o,4959,5second/track_04959_5s.png,31_02_R_190808160000.cfr.mp4,12:07.6,855,5s,855__4959_4997
456,entering-exiting,o,1187,5second/track_01187_5s.png,27_02_R_190808120000.cfr.mp4,04:34.1,857,5s,857__1187
457,exiting-entering,o,1286,5second/track_01286_5s.png,31_02_R_190808160000.cfr.mp4,03:47.4,867,5s,867__1286
458,exiting,o,7237,5second/track_07237_5s.png,31_02_R_190808160000.cfr.mp4,15:59.4,877,5s,877__7237
459,entering,o,7763,5second/track_07763_5s.png,31_02_R_190808160000.cfr.mp4,16:44.3,877,5s,877__7763
460,complex,o,17487,5second/track_17487_5s.png,31_02_R_190808160000.cfr.mp4,32:10.2,877,5s,877__17487_17531_17621
461,x,x,17873,5second/track_17873_5s.png,31_02_R_190808160000.cfr.mp4,32:40.3,877,5s,877__17873
462,exiting,o,13245,5second/track_13245_5s.png,1_02_R_190807110000.cfr.mp4,56:52.5,879,5s,879__13245
463,exiting,o,1591,5second/track_01591_5s.png,5_02_R_190807150000.cfr.mp4,05:06.5,879,5s,879__1591
464,exiting,o,12464,5second/track_12464_5s.png,5_02_R_190807150000.cfr.mp4,44:44.8,879,5s,879__12464_12466
465,exiting,o,8825,5second/track_08825_5s.png,26_02_R_190808110000.cfr.mp4,28:54.0,879,5s,879__8825
466,exiting,o,11157,5second/track_11157_5s.png,28_02_R_190808130000.cfr.mp4,40:39.8,879,5s,879__11157
467,entering-exiting,o,11283,5second/track_11283_5s.png,28_02_R_190808130000.cfr.mp4,41:09.3,879,5s,879__11283_11318
